Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";"Punten woonruimte";Verzoeker
ZKN-2016-003192;Bottemaheerd;68;;"KM 70-4";9737NG;GRONINGEN;"Bottemaheerd 68 KM 70-4, 9737NG GRONINGEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";26-10-16;Onzelfstandig;300;;;;;;;;;;60;;Huurder
ZKN-2016-003188;"Cornelis Lelylaan";103;;-1;1065CN;AMSTERDAM;"Cornelis Lelylaan 103 -1, 1065CN AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-10-16;Zelfstandig;444,17;444,17;;;;;;;;;;;Huurder
ZKN-2016-003173;Fazantenkamp;772;;;3607DV;MAARSSEN;"Fazantenkamp 772, 3607DV MAARSSEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-10-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2016-003152;"Vrouw Baertestraat";10;;;3401XA;IJSSELSTEIN;"Vrouw Baertestraat 10, 3401XA IJSSELSTEIN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";20-10-16;Zelfstandig;531,48;531,48;;;;;;;;;;;Huurder
ZKN-2016-003151;Griseldestraat;35;;1;1055AT;AMSTERDAM;"Griseldestraat 35 1, 1055AT AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-10-16;Zelfstandig;269,78;269,78;;;;;;;;;;;Huurder
ZKN-2016-003141;Argonautenstraat;40;;HS;1076KR;AMSTERDAM;"Argonautenstraat 40 HS, 1076KR AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";14-10-16;Zelfstandig;293,75;482,16;;;;;;;;;;;Verhuurder
ZKN-2016-003140;Kalhuisplaats;46;;;2586JR;'S-GRAVENHAGE;"Kalhuisplaats 46, 2586JR 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";25-10-16;Zelfstandig;720;616,05;;;;;;;;;;;Huurder
ZKN-2016-003137;"Het Hoogt";52;;"KM BG";1025HB;AMSTERDAM;"Het Hoogt 52 KM BG, 1025HB AMSTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";25-10-16;Onzelfstandig;480;225,74;;;;;;;;;225,74;;Huurder
ZKN-2016-003128;Overloperhof;13;;;4337GW;MIDDELBURG;"Overloperhof 13, 4337GW MIDDELBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";14-10-16;Zelfstandig;;;;;1.160,76;743,6;;;;;;;Huurder
ZKN-2016-003121;Ulvenhoutselaan;127;;A;4834ME;BREDA;"Ulvenhoutselaan 127 A, 4834ME BREDA";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";25-10-16;Zelfstandig;700;389,94;;;;;;;;;155,98;;Huurder
ZKN-2016-003112;Daltonstraat;62;;;2561SV;'S-GRAVENHAGE;"Daltonstraat 62, 2561SV 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";27-10-16;Zelfstandig;601,29;309;;;;;;;;;;;Huurder
ZKN-2016-003095;Assendelftstraat;51;;R;2512VS;'S-GRAVENHAGE;"Assendelftstraat 51 R, 2512VS 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";27-10-16;Zelfstandig;623,38;623,38;;;;;;;;;;;Huurder
ZKN-2016-003089;Columbuslaan;303;;;3526EH;UTRECHT;"Columbuslaan 303, 3526EH UTRECHT";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";24-10-16;Zelfstandig;511,98;511,98;;;;;;;;;;;Huurder
ZKN-2016-003088;"Jan Dercksstraat";85;;;4624EP;"BERGEN OP ZOOM";"Jan Dercksstraat 85, 4624EP BERGEN OP ZOOM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-10-16;Zelfstandig;363,61;;;;;;;;;;145,44;;Huurder
ZKN-2016-003085;Peperstraat;198;;;1502AM;ZAANDAM;"Peperstraat 198, 1502AM ZAANDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-10-16;Zelfstandig;586,96;586,96;;;;;;;;;;;Huurder
ZKN-2016-003079;Bleekweg;5;;"KM 11 2ET";5611EZ;EINDHOVEN;"Bleekweg 5 KM 11 2ET, 5611EZ EINDHOVEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";21-10-16;Onzelfstandig;430;258,28;;;;;;;;;;;Huurder
ZKN-2016-003073;Seringenplantsoen;21;;;2231ZB;RIJNSBURG;"Seringenplantsoen 21, 2231ZB RIJNSBURG";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";18-10-16;Zelfstandig;561,36;;;;;;;;;;449,09;;Huurder
ZKN-2016-003069;Calandkade;15;;E;2521AA;'S-GRAVENHAGE;"Calandkade 15 E, 2521AA 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-10-16;Zelfstandig;686,68;;;;;;;;;;549,34;;Huurder
ZKN-2016-003060;Laurierstraat;24;;2;1016PM;AMSTERDAM;"Laurierstraat 24 2, 1016PM AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";26-10-16;Zelfstandig;130;;;;;;;;;;52;;Huurder
ZKN-2016-003059;"Vasco da Gamastraat";7;;1;1057VH;AMSTERDAM;"Vasco da Gamastraat 7 1, 1057VH AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";17-10-16;Zelfstandig;693,12;693,12;;;;;;;;;;;Huurder
ZKN-2016-003052;Engelsestraat;2;;D2;9671BH;WINSCHOTEN;"Engelsestraat 2 D2, 9671BH WINSCHOTEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";07-10-16;Zelfstandig;699;699;;;;;;;;;;;Huurder
ZKN-2016-003048;Clematisstraat;10;;H;1032GC;AMSTERDAM;"Clematisstraat 10 H, 1032GC AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-10-16;Zelfstandig;553,07;553,07;;;;;;;;;;;Huurder
ZKN-2016-003047;Aurikelstraat;40;;;1032AV;AMSTERDAM;"Aurikelstraat 40, 1032AV AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-10-16;Zelfstandig;516,32;516,32;;;;;;;;;;;Huurder
ZKN-2016-003039;Edisonstraat;106;;;2561BH;'S-GRAVENHAGE;"Edisonstraat 106, 2561BH 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";25-10-16;Zelfstandig;700;318,36;;;;;;;;;191,02;;Huurder
ZKN-2016-003033;Gloriantdreef;4;;"A 2D 2 ET LKS";3562KX;UTRECHT;"Gloriantdreef 4 A 2D 2 ET LKS, 3562KX UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";13-10-16;Onzelfstandig;450;244,04;;;;;;;;;;;Huurder
ZKN-2016-003032;Hemonystraat;3;;2;1074BK;AMSTERDAM;"Hemonystraat 3 2, 1074BK AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";25-10-16;Zelfstandig;687,46;;;;;;;;;;274,99;;Huurder
ZKN-2016-003031;Rooseveltlaan;826;;"KM 18";3526BL;UTRECHT;"Rooseveltlaan 826 KM 18, 3526BL UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";13-10-16;Onzelfstandig;333,51;333,51;;;;;;;;;;;Huurder
ZKN-2016-003029;Rooseveltlaan;826;;"KM 16";3526BL;UTRECHT;"Rooseveltlaan 826 KM 16, 3526BL UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";13-10-16;Onzelfstandig;333,51;333,51;;;;;;;;;;;Huurder
ZKN-2016-003024;Rooseveltlaan;826;;"KM 17";3526BL;UTRECHT;"Rooseveltlaan 826 KM 17, 3526BL UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";13-10-16;Onzelfstandig;311,12;311,12;;;;;;;;;;;Huurder
ZKN-2016-003023;Rooseveltlaan;826;;"KM 19";3526BL;UTRECHT;"Rooseveltlaan 826 KM 19, 3526BL UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";13-10-16;Onzelfstandig;323,34;323,34;;;;;;;;;;;Huurder
ZKN-2016-003020;Rooseveltlaan;826;;"KM 20";3526BL;UTRECHT;"Rooseveltlaan 826 KM 20, 3526BL UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";13-10-16;Onzelfstandig;311,12;311,12;;;;;;;;;;;Huurder
ZKN-2016-003017;Merwedestraat;43;;"KM 14 - 15";9725KA;GRONINGEN;"Merwedestraat 43 KM 14 - 15, 9725KA GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";14-10-16;Onzelfstandig;465;382,88;;;;;;;;;;;Huurder
ZKN-2016-003016;Lichterstraat;27;;;1034HL;AMSTERDAM;"Lichterstraat 27, 1034HL AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-10-16;Zelfstandig;544,09;544,09;;;;;;;;;;;Huurder
ZKN-2016-003008;Leeuwerikstraat;28;;B;1021GM;AMSTERDAM;"Leeuwerikstraat 28 B, 1021GM AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-10-16;Zelfstandig;371,96;371,96;;;;;;;;;;;Huurder
ZKN-2016-003005;Vespuccistraat;42;;3;1056SM;AMSTERDAM;"Vespuccistraat 42 3, 1056SM AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-10-16;Zelfstandig;443,2;;;;;;;;;;265,92;;Huurder
ZKN-2016-003001;Dillegaard;39;;;6417HG;HEERLEN;"Dillegaard 39, 6417HG HEERLEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";21-10-16;Zelfstandig;590;;;;;;;;;;236;;Huurder
ZKN-2016-003000;Merwedestraat;43;;"KM 33";9725KA;GRONINGEN;"Merwedestraat 43 KM 33, 9725KA GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";14-10-16;Onzelfstandig;185;181;;;;;;;;;;;Huurder
ZKN-2016-002998;"Dirk Huizingastraat";9;;"KM 3 VR 1";9713GL;GRONINGEN;"Dirk Huizingastraat 9 KM 3 VR 1, 9713GL GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";19-10-16;Onzelfstandig;190;140,35;;;;;;;;;;;Huurder
ZKN-2016-002994;"Haarlemmer Houttuinen";433;;;1013GM;AMSTERDAM;"Haarlemmer Houttuinen 433, 1013GM AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";20-10-16;Zelfstandig;592,3;592,3;;;;;;;;;;;Huurder
ZKN-2016-002987;Havenstraat;16;;3;1075PR;AMSTERDAM;"Havenstraat 16 3, 1075PR AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-10-16;Zelfstandig;607,6;;;;;;;;;;234,04;;Huurder
ZKN-2016-002979;"Gerard Kellerstraat";88;;A;2522ZZ;'S-GRAVENHAGE;"Gerard Kellerstraat 88 A, 2522ZZ 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";18-10-16;Zelfstandig;592,02;410,49;;;;;;;;;;;Huurder
ZKN-2016-002973;Wattstraat;5;;;4816CD;BREDA;"Wattstraat 5, 4816CD BREDA";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";26-10-16;Zelfstandig;466,47;;;;;;;;;;;;Huurder
ZKN-2016-002972;Lutmastraat;138;;;1073HD;AMSTERDAM;"Lutmastraat 138, 1073HD AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-10-16;Zelfstandig;544,7;;;;;;;;;;217,88;;Huurder
ZKN-2016-002950;Kramatplantsoen;207;;;1095LD;AMSTERDAM;"Kramatplantsoen 207, 1095LD AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";26-10-16;Zelfstandig;642,73;385,64;;;;;;;;;385,64;;Huurder
ZKN-2016-002943;Speeldonk;3;;;5682JH;BEST;"Speeldonk 3, 5682JH BEST";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";21-10-16;Zelfstandig;680,07;;;;;;;;;;544,06;;Huurder
ZKN-2016-002932;"Sint Catharinastraat";31;;;5694AJ;"SON EN BREUGEL";"Sint Catharinastraat 31, 5694AJ SON EN BREUGEL";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";21-10-16;Zelfstandig;399,93;399,93;;;;;;;;;;;Huurder
ZKN-2016-002924;Reigerstraat;15;;;1223PA;HILVERSUM;"Reigerstraat 15, 1223PA HILVERSUM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-10-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2016-002923;Calandkade;16;;F;2521AA;'S-GRAVENHAGE;"Calandkade 16 F, 2521AA 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";07-10-16;Zelfstandig;644,53;;;;;;;;;;515,62;;Huurder
ZKN-2016-002911;"Anne Frankstraat";13;;;1011TK;AMSTERDAM;"Anne Frankstraat 13, 1011TK AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";20-10-16;Zelfstandig;511,72;511,72;;;;;;;;;;;Huurder
ZKN-2016-002906;Weteringkade;43;;;2515AL;'S-GRAVENHAGE;"Weteringkade 43, 2515AL 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";26-10-16;Zelfstandig;550;550;;;;;;;;;;;Huurder
ZKN-2016-002899;Hofpoelstraat;19;;;6442XD;BRUNSSUM;"Hofpoelstraat 19, 6442XD BRUNSSUM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";21-10-16;Zelfstandig;496,6;;;;;;;;;;297,96;;Huurder
ZKN-2016-002896;Wilhelminastraat;31;;I;6131KL;SITTARD;"Wilhelminastraat 31 I, 6131KL SITTARD";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";13-10-16;Zelfstandig;636,55;;;;;;;;;;509,24;;Huurder
ZKN-2016-002895;Oltmansstraat;37;;;3351EE;PAPENDRECHT;"Oltmansstraat 37, 3351EE PAPENDRECHT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";14-10-16;Zelfstandig;518,61;518,61;;;;;;;;;;;Huurder
ZKN-2016-002889;Lupinestraat;37;;;1214GC;HILVERSUM;"Lupinestraat 37, 1214GC HILVERSUM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";13-10-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2016-002886;"Plantage Muidergracht";163;;2;1018TT;AMSTERDAM;"Plantage Muidergracht 163 2, 1018TT AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";26-10-16;Zelfstandig;456,3;456,3;;;;;;;;;182,52;;Huurder
ZKN-2016-002879;Ruysdaelstraat;15;;3;1071WX;AMSTERDAM;"Ruysdaelstraat 15 3, 1071WX AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-10-16;Zelfstandig;326,37;;;;;;;;;;130,55;;Huurder
ZKN-2016-002878;Rijnstraat;21;;3;1078PV;AMSTERDAM;"Rijnstraat 21 3, 1078PV AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-10-16;Zelfstandig;278,33;;;;;;;;;;111,33;;Huurder
ZKN-2016-002870;Weteringkade;43;;;2515AL;'S-GRAVENHAGE;"Weteringkade 43, 2515AL 'S-GRAVENHAGE";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";26-10-16;Zelfstandig;550;405,36;;;;;;;;;;;Huurder
ZKN-2016-002869;Wouwermanstraat;69;;A;2525KN;'S-GRAVENHAGE;"Wouwermanstraat 69 A, 2525KN 'S-GRAVENHAGE";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";26-10-16;Zelfstandig;590;461,89;;;;;;;;;;;Huurder
ZKN-2016-002857;Elruwe;1;;;6218AJ;MAASTRICHT;"Elruwe 1, 6218AJ MAASTRICHT";;"249 BW - toetsing aanvangshuurprijs";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";24-10-16;Zelfstandig;800;800;;;;;;;;;;;Huurder
ZKN-2016-002843;"Tweede Jan van der Heijdenstraat";65;;3;1074XR;AMSTERDAM;"Tweede Jan van der Heijdenstraat 65 3, 1074XR AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-10-16;Zelfstandig;239,99;;;;;;;;;;191,99;;Huurder
ZKN-2016-002841;Vogelenzangstraat;38;;2;1058ST;AMSTERDAM;"Vogelenzangstraat 38 2, 1058ST AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";07-10-16;Zelfstandig;530,09;;;;;;;;;;530,09;;Huurder
ZKN-2016-002838;Ookmeerweg;248;;4;1069MS;AMSTERDAM;"Ookmeerweg 248 4, 1069MS AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";27-10-16;Zelfstandig;228,85;333,46;;;;;;;;;;;Verhuurder
ZKN-2016-002829;"Osdorper Ban";1143;;;1069GA;AMSTERDAM;"Osdorper Ban 1143, 1069GA AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"Geen inhoudelijke uitspraak";"De wederpartij wordt in het gelijk gesteld";21-10-16;Zelfstandig;850;850;;;;;;;;;;;Huurder
ZKN-2016-002825;Rembrandtlaan;79;;A;3117VG;SCHIEDAM;"Rembrandtlaan 79 A, 3117VG SCHIEDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";14-10-16;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2016-002822;Schietbaanlaan;59;;A;3021LD;ROTTERDAM;"Schietbaanlaan 59 A, 3021LD ROTTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";10-10-16;Zelfstandig;988,69;988,69;;;;;;;;;;;Huurder
ZKN-2016-002818;Basilicumweg;66;;;1314HB;ALMERE;"Basilicumweg 66, 1314HB ALMERE";;"4.3 UHW - melding herstel van gebreken";"Gebreken deels verholpen of niet verholpen";"De wederpartij wordt in het gelijk gesteld";24-10-16;Zelfstandig;213,2;;;;;;;;;;213,2;;Verhuurder
ZKN-2016-002809;"Grote Wittenburgerstraat";13;;A;1018KV;AMSTERDAM;"Grote Wittenburgerstraat 13 A, 1018KV AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";25-10-16;Zelfstandig;504,13;504,13;;;;;;;;;;;Huurder
ZKN-2016-002806;Zamenhofdreef;103;;"2 A KM LKS";3562JV;UTRECHT;"Zamenhofdreef 103 2 A KM LKS, 3562JV UTRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";13-10-16;Onzelfstandig;415;266,4;;;;;;;;;;;Huurder
ZKN-2016-002787;Geweldigershoek;18;;;7201ND;ZUTPHEN;"Geweldigershoek 18, 7201ND ZUTPHEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";21-10-16;Zelfstandig;544,32;544,32;;;;;;;;;217,73;;Huurder
ZKN-2016-002785;Patrijs;38;;;3641ZN;MIJDRECHT;"Patrijs 38, 3641ZN MIJDRECHT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";20-10-16;Zelfstandig;646,46;;;;;;;;;;387,88;;Huurder
ZKN-2016-002782;Trouwlaan;57;;"KM 5";5021WD;TILBURG;"Trouwlaan 57 KM 5, 5021WD TILBURG";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";24-10-16;Onzelfstandig;480;;;;;;;;;;384;;Huurder
ZKN-2016-002779;"Christiaan Bruningsstraat";21;;1;1065CS;AMSTERDAM;"Christiaan Bruningsstraat 21 1, 1065CS AMSTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";20-10-16;Zelfstandig;538,9;635,27;;;;;;;;;;;Huurder
ZKN-2016-002776;Wevershoekstraat;47;;D;3081PB;ROTTERDAM;"Wevershoekstraat 47 D, 3081PB ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";25-10-16;Zelfstandig;333,57;333,57;;;;;;;;;;;Huurder
ZKN-2016-002768;Stadhouderslaan;57;;"B KM RTS ET 1";9717AK;GRONINGEN;"Stadhouderslaan 57 B KM RTS ET 1, 9717AK GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";10-10-16;Onzelfstandig;270;250,12;;;;;;;;;;;Huurder
ZKN-2016-002767;Overloperhof;19;;;4337GW;MIDDELBURG;"Overloperhof 19, 4337GW MIDDELBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";14-10-16;Zelfstandig;;;;;1.159,22;742,32;;;;;;;Huurder
ZKN-2016-002766;Overloperhof;39;;;4337GW;MIDDELBURG;"Overloperhof 39, 4337GW MIDDELBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";14-10-16;Zelfstandig;;;;;1.082,00;676,11;;;;;;;Huurder
ZKN-2016-002763;Overloperhof;23;;;4337GW;MIDDELBURG;"Overloperhof 23, 4337GW MIDDELBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";14-10-16;Zelfstandig;;;;;1.333,82;887,35;;;;;;;Huurder
ZKN-2016-002760;Overloperhof;16;;;4337GW;MIDDELBURG;"Overloperhof 16, 4337GW MIDDELBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";14-10-16;Zelfstandig;;;;;1.191,04;768,75;;;;;;;Huurder
ZKN-2016-002759;Overloperhof;15;;;4337GW;MIDDELBURG;"Overloperhof 15, 4337GW MIDDELBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";14-10-16;Zelfstandig;;;;;1.105,48;697,69;;;;;;;Huurder
ZKN-2016-002756;Overloperhof;41;;;4337GW;MIDDELBURG;"Overloperhof 41, 4337GW MIDDELBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";14-10-16;Zelfstandig;;;;;1.210,78;785,14;;;;;;;Huurder
ZKN-2016-002755;Overloperhof;40;;;4337GW;MIDDELBURG;"Overloperhof 40, 4337GW MIDDELBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";14-10-16;Zelfstandig;;;;;1.134,26;721,59;;;;;;;Huurder
ZKN-2016-002754;Overloperhof;14;;;4337GW;MIDDELBURG;"Overloperhof 14, 4337GW MIDDELBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";14-10-16;Zelfstandig;;;;;1.167,94;749,56;;;;;;;Huurder
ZKN-2016-002753;"Buys Ballotstraat";17;;;4816CL;BREDA;"Buys Ballotstraat 17, 4816CL BREDA";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";26-10-16;Zelfstandig;272,93;;;;;;;;;;;;Huurder
