Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";"Punten woonruimte";Verzoeker
ZKN-2015-002525;Driemolendrift;14;;A;9711BW;GRONINGEN;"Driemolendrift 14 A, 9711BW GRONINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";06-08-15;Zelfstandig;900;480,65;;;;;;;;;;;Huurder
ZKN-2015-002521;Dordtsestraatweg;690;;;3075BR;ROTTERDAM;"Dordtsestraatweg 690, 3075BR ROTTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";11-08-15;Zelfstandig;;;;;136,15;58,62;;;;;;;Huurder
ZKN-2015-002515;"Jacob Corneliszstraat";10;;;1511BN;OOSTZAAN;"Jacob Corneliszstraat 10, 1511BN OOSTZAAN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";10-09-15;Zelfstandig;485,45;291,27;;;;;;;;;291,27;;Huurder
ZKN-2015-002510;Eijkmanstraat;4;;1;1097KP;AMSTERDAM;"Eijkmanstraat 4 1, 1097KP AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";22-09-15;Zelfstandig;708,68;708,68;;;;;;;;;;;Huurder
ZKN-2015-002509;Kalmoesplein;83;;;5643LM;EINDHOVEN;"Kalmoesplein 83, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002508;Kalmoesplein;76;;;5643LM;EINDHOVEN;"Kalmoesplein 76, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002506;Brouwersgracht;242;;"2 VR";1013HE;AMSTERDAM;"Brouwersgracht 242 2 VR, 1013HE AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";01-09-15;Zelfstandig;1.035,00;634,04;;;;;;;;;507,23;;Huurder
ZKN-2015-002505;Wilhelminaplein;2;;;4201GV;GORINCHEM;"Wilhelminaplein 2, 4201GV GORINCHEM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";21-08-15;Zelfstandig;535,24;;;;;;;;;;321,14;;Huurder
ZKN-2015-002503;Bataviastraat;67;;D;1095EP;AMSTERDAM;"Bataviastraat 67 D, 1095EP AMSTERDAM";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";08-09-15;Onzelfstandig;;;;;5.100,00;314,64;;;;;;;Huurder
ZKN-2015-002500;Nassauplein;60;;;2585ED;'S-GRAVENHAGE;"Nassauplein 60, 2585ED 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";29-09-15;Zelfstandig;350,08;350,08;;;;;;;;;;;Huurder
ZKN-2015-002499;Westerdam;26;;2;8891GM;MIDSLAND;"Westerdam 26 2, 8891GM MIDSLAND";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";06-08-15;Zelfstandig;520;520;;;;;;;;;;;Huurder
ZKN-2015-002497;"Bas Jungeriusstraat";82;;C;3081VH;ROTTERDAM;"Bas Jungeriusstraat 82 C, 3081VH ROTTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";11-08-15;Zelfstandig;520;375,83;;;;;;;;;;;Huurder
ZKN-2015-002492;Kalmoesplein;62;;;5643LM;EINDHOVEN;"Kalmoesplein 62, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002490;Naardermeerstraat;75;;;1024NJ;AMSTERDAM;"Naardermeerstraat 75, 1024NJ AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";10-09-15;Zelfstandig;451,18;451,18;;;;;;;;;;;Huurder
ZKN-2015-002488;Mezendaal;154;;;2914EE;"NIEUWERKERK AD IJSSEL";"Mezendaal 154, 2914EE NIEUWERKERK AD IJSSEL";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";11-08-15;Zelfstandig;360,35;360,35;;;;;;;;;;;Huurder
ZKN-2015-002486;Kalmoesplein;80;;;5643LM;EINDHOVEN;"Kalmoesplein 80, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002484;Niasstraat;311;;;1095SH;AMSTERDAM;"Niasstraat 311, 1095SH AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";06-08-15;Zelfstandig;875;875;;;;;;;;;;;Huurder
ZKN-2015-002482;Corbulokade;76;;;2275VP;VOORBURG;"Corbulokade 76, 2275VP VOORBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";21-09-15;Zelfstandig;;;;;496,42;438,78;;;;;;;Huurder
ZKN-2015-002481;Corbulokade;76;;;2275VP;VOORBURG;"Corbulokade 76, 2275VP VOORBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";21-09-15;Zelfstandig;;;;;463;404,6;;;;;;;Huurder
ZKN-2015-002478;Krabbendampad;3;;A;5611GW;EINDHOVEN;"Krabbendampad 3 A, 5611GW EINDHOVEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";21-08-15;Zelfstandig;676;549,41;;;;;;;;;;;Huurder
ZKN-2015-002476;"Sweerts de Landasstraat";37;;;6814DB;ARNHEM;"Sweerts de Landasstraat 37, 6814DB ARNHEM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";21-08-15;Zelfstandig;723;723;;;;;;;;;;;Huurder
ZKN-2015-002452;Kalmoesplein;81;;;5643LM;EINDHOVEN;"Kalmoesplein 81, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002445;Muldershof;1;;;5961TJ;HORST;"Muldershof 1, 5961TJ HORST";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";14-09-15;Zelfstandig;;;;;360,68;244,76;;;;;;;Huurder
ZKN-2015-002442;Lemkensstraat;113;;;3042PE;ROTTERDAM;"Lemkensstraat 113, 3042PE ROTTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";11-08-15;Zelfstandig;;;;;248,29;248,29;;;;;;;Huurder
ZKN-2015-002436;"De Ruyterstraat";50;;"RD KM 4";1971BJ;IJMUIDEN;"De Ruyterstraat 50 RD KM 4, 1971BJ IJMUIDEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";25-09-15;Onzelfstandig;275,6;110,24;;;;;;;;;110,24;;Huurder
ZKN-2015-002432;Parklaan;66;;ZW;2011KX;HAARLEM;"Parklaan 66 ZW, 2011KX HAARLEM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";25-09-15;Zelfstandig;221,98;554,94;;;;;;;;;;;Verhuurder
ZKN-2015-002421;Hondiusstraat;13;;;2562LT;'S-GRAVENHAGE;"Hondiusstraat 13, 2562LT 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";11-08-15;Zelfstandig;685;390,73;;;;;;;;;156,29;;Huurder
ZKN-2015-002416;Hobbemastraat;18;;A;2526JN;'S-GRAVENHAGE;"Hobbemastraat 18 A, 2526JN 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";21-08-15;Zelfstandig;300;120;;;;;;;;;120;;Huurder
ZKN-2015-002412;Willemsparkweg;92;;3;1071HM;AMSTERDAM;"Willemsparkweg 92 3, 1071HM AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";25-09-15;Zelfstandig;367,33;367,33;;;;;;;;;;;Huurder
ZKN-2015-002411;Mariottestraat;1;;;2561SK;'S-GRAVENHAGE;"Mariottestraat 1, 2561SK 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-08-15;Zelfstandig;650;;;;;;;;;;260;;Huurder
ZKN-2015-002409;"Schalk Burgerstraat";463;;;2572TD;'S-GRAVENHAGE;"Schalk Burgerstraat 463, 2572TD 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";20-08-15;Zelfstandig;660;581,14;;;;;;;;;232,46;;Huurder
ZKN-2015-002408;"Van 't Hofflaan";16;;"KM 3 1 ET";1097EP;AMSTERDAM;"Van 't Hofflaan 16 KM 3 1 ET, 1097EP AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";25-09-15;Onzelfstandig;350;140;;;;;;;;;140;;Huurder
ZKN-2015-002403;"Elisabeth Wolffstraat";66;;1;1053TW;AMSTERDAM;"Elisabeth Wolffstraat 66 1, 1053TW AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";21-08-15;Zelfstandig;350,34;;;;;;;;;;210,2;;Huurder
ZKN-2015-002402;Karimatastraat;69;;3;1095XR;AMSTERDAM;"Karimatastraat 69 3, 1095XR AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken deels verholpen of niet verholpen";"De wederpartij wordt in het gelijk gesteld";01-09-15;Zelfstandig;296,96;296,96;;;;;;;;;296,96;;Verhuurder
ZKN-2015-002397;Kramatweg;84;;3;1095KC;AMSTERDAM;"Kramatweg 84 3, 1095KC AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";25-09-15;Zelfstandig;423,34;423,34;;;;;;;;;;;Huurder
ZKN-2015-002394;Brouwerstraat;42;;;8331JN;STEENWIJK;"Brouwerstraat 42, 8331JN STEENWIJK";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";14-09-15;Zelfstandig;;;;;679,56;583,94;;;;;;;Huurder
ZKN-2015-002389;Utrechtseweg;89;;"BG AT";3402PN;IJSSELSTEIN;"Utrechtseweg 89 BG AT, 3402PN IJSSELSTEIN";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";29-09-15;Onzelfstandig;;;;;2.127,67;2.127,67;;;;;;;Huurder
ZKN-2015-002386;Zeeweg;293;;;1971HD;IJMUIDEN;"Zeeweg 293, 1971HD IJMUIDEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";21-08-15;Zelfstandig;675;512,39;;;;;;;;;307,43;;Huurder
ZKN-2015-002384;Resedastraat;3;;;1031BH;AMSTERDAM;"Resedastraat 3, 1031BH AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";25-09-15;Zelfstandig;409,21;163,68;;;;;;;;;163,68;;Huurder
ZKN-2015-002381;"Burgemeester Caan van Necklaan";284;;;2262GW;LEIDSCHENDAM;"Burgemeester Caan van Necklaan 284, 2262GW LEIDSCHENDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";31-08-15;Zelfstandig;700;639,36;;;;;;;;;;;Huurder
ZKN-2015-002379;"Lukas Schoonderbeekstraat";2;;;2182KL;HILLEGOM;"Lukas Schoonderbeekstraat 2, 2182KL HILLEGOM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";31-08-15;Zelfstandig;720,44;;;;;;;;;;288,18;;Huurder
ZKN-2015-002378;Weimarstraat;113;;2;2562GT;'S-GRAVENHAGE;"Weimarstraat 113 2, 2562GT 'S-GRAVENHAGE";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";24-09-15;Onzelfstandig;570;511,48;;;;;;;;;;;Huurder
ZKN-2015-002377;Noorderbeekdwarsstraat;108;;"1 ET";2562XV;'S-GRAVENHAGE;"Noorderbeekdwarsstraat 108 1 ET, 2562XV 'S-GRAVENHAGE";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";12-08-15;Zelfstandig;640;337,27;;;;;;;;;;;Huurder
ZKN-2015-002376;"Laan van Meerdervoort";321;;C;2563AN;'S-GRAVENHAGE;"Laan van Meerdervoort 321 C, 2563AN 'S-GRAVENHAGE";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";01-09-15;Zelfstandig;565;366,19;;;;;;;;;;;Huurder
ZKN-2015-002373;Churchill-laan;74;;3;1078EK;AMSTERDAM;"Churchill-laan 74 3, 1078EK AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De wederpartij wordt in het gelijk gesteld";28-08-15;Zelfstandig;1.900,00;1.900,00;;;;;;;;;;;Huurder
ZKN-2015-002372;Meerssenerweg;35;;"KM 1.4";6222AG;MAASTRICHT;"Meerssenerweg 35 KM 1.4, 6222AG MAASTRICHT";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";14-09-15;Zelfstandig;;;;;1.156,22;1.156,22;;;;;;;Huurder
ZKN-2015-002371;Koopvaardijstraat;76;;;5017BH;TILBURG;"Koopvaardijstraat 76, 5017BH TILBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";09-09-15;Zelfstandig;;;;;1.151,29;643,99;;;;;;;Huurder
ZKN-2015-002370;Koopvaardijstraat;76;;;5017BH;TILBURG;"Koopvaardijstraat 76, 5017BH TILBURG";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";09-09-15;Zelfstandig;;;;;121,48;121,48;;;;;;;Huurder
ZKN-2015-002368;Catullusweg;342;;;3076KH;ROTTERDAM;"Catullusweg 342, 3076KH ROTTERDAM";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";28-08-15;Zelfstandig;;;;;634,92;576,41;;;;;;;Huurder
ZKN-2015-002367;Rigolettolaan;9;;;1183RR;AMSTELVEEN;"Rigolettolaan 9, 1183RR AMSTELVEEN";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";10-09-15;Zelfstandig;338,01;338,01;;;;;;;;;;;Verhuurder
ZKN-2015-002362;Sluisweg;50;;A;3311WV;DORDRECHT;"Sluisweg 50 A, 3311WV DORDRECHT";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";28-08-15;Zelfstandig;650;533,35;;;;;;;;;106,71;;Huurder
ZKN-2015-002361;Kalmoesplein;78;;;5643LM;EINDHOVEN;"Kalmoesplein 78, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002360;Kreileroord;83;;;3079NB;ROTTERDAM;"Kreileroord 83, 3079NB ROTTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";24-09-15;Zelfstandig;;;;;1.933,97;1.905,76;;;;;;;Huurder
ZKN-2015-002359;Kalmoesplein;64;;;5643LM;EINDHOVEN;"Kalmoesplein 64, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002358;Voetjesstraat;5;A;;3081HK;ROTTERDAM;"Voetjesstraat 5 A, 3081HK ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";11-08-15;Zelfstandig;670;268;;;;;;;;;;;Huurder
ZKN-2015-002356;Kalmoesplein;63;;;5643LM;EINDHOVEN;"Kalmoesplein 63, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002353;Werengouw;82;;;1024PC;AMSTERDAM;"Werengouw 82, 1024PC AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";10-09-15;Zelfstandig;498,46;498,46;;;;;;;;;;;Huurder
ZKN-2015-002351;Kievitstraat;2;;"A KM RTS AT 1 ET";3514VB;UTRECHT;"Kievitstraat 2 A KM RTS AT 1 ET, 3514VB UTRECHT";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";27-08-15;Onzelfstandig;;;;;;92,09;;;;;;;Huurder
ZKN-2015-002350;Julianastraat;52;;;4782AP;MOERDIJK;"Julianastraat 52, 4782AP MOERDIJK";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";20-08-15;Zelfstandig;413,6;413,6;;;;;;;;;;;Huurder
ZKN-2015-002346;Kreileroord;87;;;3079NB;ROTTERDAM;"Kreileroord 87, 3079NB ROTTERDAM";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";24-09-15;Zelfstandig;;;;;2.003,20;1.974,99;;;;;;;Huurder
ZKN-2015-002336;Godetiaweg;149;;;2555RT;'S-GRAVENHAGE;"Godetiaweg 149, 2555RT 'S-GRAVENHAGE";;"20.7 UHW - behandeling na gegrond verzet";"De huurprijs is niet redelijk";;19-08-15;Zelfstandig;673,08;673,08;;;;;;;;;;;Verhuurder
ZKN-2015-002335;Kalmoesplein;79;;;5643LM;EINDHOVEN;"Kalmoesplein 79, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002333;Kalmoesplein;68;;;5643LM;EINDHOVEN;"Kalmoesplein 68, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002331;Kalmoesplein;67;;;5643LM;EINDHOVEN;"Kalmoesplein 67, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002330;Kadijk;3;;;2104AA;HEEMSTEDE;"Kadijk 3, 2104AA HEEMSTEDE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";17-08-15;Zelfstandig;500,74;;;;;;;;;;200,3;;Huurder
ZKN-2015-002326;Kalmoesplein;58;;;5643LM;EINDHOVEN;"Kalmoesplein 58, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002325;Dam;8;;"4 ET";1012NP;AMSTERDAM;"Dam 8 4 ET, 1012NP AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";05-08-15;Zelfstandig;1.250,00;623,47;;;;;;;;;;;Huurder
ZKN-2015-002323;Kalmoesplein;85;;;5643LM;EINDHOVEN;"Kalmoesplein 85, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002322;"De Sillestraat";256;;;2593VE;'S-GRAVENHAGE;"De Sillestraat 256, 2593VE 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";05-08-15;Zelfstandig;825;618,18;;;;;;;;;370,91;;Huurder
ZKN-2015-002321;Kalmoesplein;77;;;5643LM;EINDHOVEN;"Kalmoesplein 77, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002317;Kalmoesplein;59;;;5643LM;EINDHOVEN;"Kalmoesplein 59, 5643LM EINDHOVEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";03-08-15;Zelfstandig;;;;;378;24;;;;;;;Huurder
ZKN-2015-002313;Utrechtseweg;89;;"KM BOV-AT";3402PN;IJSSELSTEIN;"Utrechtseweg 89 KM BOV-AT, 3402PN IJSSELSTEIN";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";29-09-15;Onzelfstandig;;;;;2.196,60;2.196,60;;;;;;;Huurder
ZKN-2015-002310;Postjesweg;20;;3;1057EA;AMSTERDAM;"Postjesweg 20 3, 1057EA AMSTERDAM";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";26-08-15;Zelfstandig;634,61;;;;;;;;;;253,84;;Huurder
ZKN-2015-002309;Goeverneurlaan;560;;A;2523CN;'S-GRAVENHAGE;"Goeverneurlaan 560 A, 2523CN 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";05-08-15;Zelfstandig;500;298,75;;;;;;;;;;;Huurder
ZKN-2015-002305;"Katendrechtse Lagedijk";217;;A;3083GB;ROTTERDAM;"Katendrechtse Lagedijk 217 A, 3083GB ROTTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";13-08-15;Zelfstandig;450;438,35;;;;;;;;;;;Huurder
ZKN-2015-002302;"Sint Walburgstraat";6;;G;9712HX;GRONINGEN;"Sint Walburgstraat 6 G, 9712HX GRONINGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";11-08-15;Zelfstandig;;;;;1.324,48;902,9;;;;;;;Huurder
ZKN-2015-002299;Marktplein;20;;"A 1 ET AT";7311LR;APELDOORN;"Marktplein 20 A 1 ET AT, 7311LR APELDOORN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";10-09-15;Onzelfstandig;;;;;2.404,00;1.030,87;;;;;;;Huurder
ZKN-2015-002298;Bloemgracht;22;;2;1015TJ;AMSTERDAM;"Bloemgracht 22 2, 1015TJ AMSTERDAM";;"258 BW - uitsplitsing all in/incl. huur";"Er is een all in prijs";"De verzoeker wordt in het gelijk gesteld";06-08-15;Zelfstandig;1.100,00;605;;;;;;;;;;;Huurder
ZKN-2015-002297;Haak;14;;;1353AE;ALMERE;"Haak 14, 1353AE ALMERE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-08-15;Zelfstandig;593,15;;;;;;;;;;237,26;;Huurder
ZKN-2015-002295;Haak;12;;;1353AE;ALMERE;"Haak 12, 1353AE ALMERE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-08-15;Zelfstandig;572,35;;;;;;;;;;228,94;;Huurder
ZKN-2015-002293;Lisztplein;235;;;3122LN;SCHIEDAM;"Lisztplein 235, 3122LN SCHIEDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";29-09-15;Zelfstandig;383,79;;;;;;;;;;307,03;;Huurder
ZKN-2015-002292;Westerbaenstraat;116;;;2513GJ;'S-GRAVENHAGE;"Westerbaenstraat 116, 2513GJ 'S-GRAVENHAGE";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";31-08-15;Zelfstandig;;;;;;541,15;;;;;;;Huurder
ZKN-2015-002291;Westerbaenstraat;116;;;2513GJ;'S-GRAVENHAGE;"Westerbaenstraat 116, 2513GJ 'S-GRAVENHAGE";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";31-08-15;Zelfstandig;;;;;;522,9;;;;;;;Huurder
ZKN-2015-002284;Barak;3;;;1441AV;PURMEREND;"Barak 3, 1441AV PURMEREND";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";10-09-15;Zelfstandig;701,85;280,74;;;;;;;;;280,74;;Huurder
ZKN-2015-002277;Kruisstraat;178;;B;5612CN;EINDHOVEN;"Kruisstraat 178 B, 5612CN EINDHOVEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";29-09-15;Zelfstandig;;;;;580;4;;;;;;;Huurder
