Zaaknummer;Straat;Huisnummer;Huisletter;Toevoeging;Postcode;Plaats;Adres;Kamer;Wetsartikel;"Inhoud uitspraak";"Leges uitspraak";"Datum afdoening";"Type woonruimte";"Huurprijs voor uitspraak";"Huurprijs na uitspraak";"Voorschot sk voor uitspraak";"Voorschot sk na uitspraak";"Bet.verpl. sk voor uitspraak";"Bet.verpl. sk na uitspraak";"Bet.verpl. sk voor uitspraak Bk2";"Bet.verpl. sk na uitspraak Bk2";"Bet.verpl. sk voor uitspraak Bk3";"Bet.verpl. sk na uitspraak Bk3";"Tijdelijk verlaagde huurprijs";"Punten woonruimte";Verzoeker
ZKN-2017-003653;"St Theresiastraat";3;;;5652ES;EINDHOVEN;"St Theresiastraat 3, 5652ES EINDHOVEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-12-17;Zelfstandig;566,9;566,9;;;;;;;;;;;Huurder
ZKN-2017-003650;Raam;198;;;2801VP;GOUDA;"Raam 198, 2801VP GOUDA";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-12-17;Zelfstandig;680;680;;;;;;;;;272;;Huurder
ZKN-2017-003646;Alexanderstraat;38;;;2316NK;LEIDEN;"Alexanderstraat 38, 2316NK LEIDEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";28-12-17;Zelfstandig;710,28;;;;;;;;;;568,22;;Huurder
ZKN-2017-003633;"De Liefde";12;;;1052MZ;AMSTERDAM;"De Liefde 12, 1052MZ AMSTERDAM";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";04-12-17;Zelfstandig;642,26;602,32;;;;;;;;;;;Huurder
ZKN-2017-003630;Langestraat;2;;"A KM ET 1 VZ";9712LT;GRONINGEN;"Langestraat 2 A KM ET 1 VZ, 9712LT GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is redelijk";"De verzoeker wordt in het gelijk gesteld";19-12-17;Onzelfstandig;311,81;238,04;;;;;;;;;;;Huurder
ZKN-2017-003624;Oostzeedijk;74;C-01;;3063BG;ROTTERDAM;"Oostzeedijk 74 C-01, 3063BG ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-12-17;Zelfstandig;650;;;;;;;;;;260;;Huurder
ZKN-2017-003622;"Top Rinckerstraat";22;;;1067PW;AMSTERDAM;"Top Rinckerstraat 22, 1067PW AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";11-12-17;Zelfstandig;637,46;254,98;;;;;;;;;254,98;;Huurder
ZKN-2017-003613;Brederodestraat;49;;"2 ET";1054MS;AMSTERDAM;"Brederodestraat 49 2 ET, 1054MS AMSTERDAM";;"255 BW - huurprijs na woningverbetering";"De huurprijs mag niet verhoogd worden";"De verzoeker wordt in het gelijk gesteld";08-12-17;Zelfstandig;363,64;363,64;;;;;;;;;;;Huurder
ZKN-2017-003610;Houtmankade;81;;"-3 KM RTS VR";1013MS;AMSTERDAM;"Houtmankade 81 -3 KM RTS VR, 1013MS AMSTERDAM";;"254 BW - voorstel huurprijsverlaging";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";28-12-17;Onzelfstandig;;;;;;;;;;;;;Huurder
ZKN-2017-003594;Avegaarstraat;10;;"KM BG";1825LB;ALKMAAR;"Avegaarstraat 10 KM BG, 1825LB ALKMAAR";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De verzoeker wordt in het gelijk gesteld";19-12-17;Onzelfstandig;;;;;980,37;1.015,36;;;;;;;Verhuurder
ZKN-2017-003590;Wilhelminasingel;3;;"KM 8";6524AH;NIJMEGEN;"Wilhelminasingel 3 KM 8, 6524AH NIJMEGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";28-12-17;Onzelfstandig;455;322,17;;;;;;;;;;;Huurder
ZKN-2017-003586;Bonaireplein;1;;;2315HG;LEIDEN;"Bonaireplein 1, 2315HG LEIDEN";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";14-12-17;Zelfstandig;393,31;665,51;;;;;;;;;;;Verhuurder
ZKN-2017-003585;Trompsingel;15;18;;9724CX;GRONINGEN;"Trompsingel 15 18, 9724CX GRONINGEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";29-12-17;Zelfstandig;645,99;564,57;;;;;;;;;;;Huurder
ZKN-2017-003583;Rijsoordstraat;62;;A;3081BX;ROTTERDAM;"Rijsoordstraat 62 A, 3081BX ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";12-12-17;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2017-003578;Waterlandplein;48;;;1024LW;AMSTERDAM;"Waterlandplein 48, 1024LW AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";22-12-17;Zelfstandig;623,46;;;;;;;;;;249,38;;Huurder
ZKN-2017-003574;Speelhuisplein;10;;;5701RE;HELMOND;"Speelhuisplein 10, 5701RE HELMOND";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-12-17;Zelfstandig;701,87;;;;;;;;;;421,12;;Huurder
ZKN-2017-003553;Marshalllaan;209;;;3527TE;UTRECHT;"Marshalllaan 209, 3527TE UTRECHT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-12-17;Zelfstandig;354,92;354,92;;;;;;;;;141,97;;Huurder
ZKN-2017-003549;Hoofddorpplein;15;;-2;1059CV;AMSTERDAM;"Hoofddorpplein 15 -2, 1059CV AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";08-12-17;Zelfstandig;367,33;367,33;;;;;;;;;;;Huurder
ZKN-2017-003548;Alkmaarstraat;123;;;1024TL;AMSTERDAM;"Alkmaarstraat 123, 1024TL AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";27-12-17;Zelfstandig;0;0;;;;;;;;;;;Huurder
ZKN-2017-003545;Kraneweg;31;;"KM 2 BEN AT";9718JE;GRONINGEN;"Kraneweg 31 KM 2 BEN AT, 9718JE GRONINGEN";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";19-12-17;Onzelfstandig;;;;;1.260,00;682,36;;;;;;;Huurder
ZKN-2017-003542;Munnikeweg;1;;;9774TD;ADORP;"Munnikeweg 1, 9774TD ADORP";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-12-17;Zelfstandig;450;;;;;;;;;;135;;Huurder
ZKN-2017-003535;Houtrijkstraat;259;;;1013VB;AMSTERDAM;"Houtrijkstraat 259, 1013VB AMSTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";19-12-17;Zelfstandig;255,51;301,95;;;;;;;;;;;Verhuurder
ZKN-2017-003534;"1e Kruisstraat";26;;A;7413VE;DEVENTER;"1e Kruisstraat 26 A, 7413VE DEVENTER";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De wederpartij wordt in het gelijk gesteld";29-12-17;Zelfstandig;710,68;710,68;;;;;;;;;;;Huurder
ZKN-2017-003532;Deltaplein;51;;;2554ED;'S-GRAVENHAGE;"Deltaplein 51, 2554ED 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-12-17;Zelfstandig;703,81;703,81;;;;;;;;;422,29;;Huurder
ZKN-2017-003529;Riouwstraat;1;H;;1094XB;AMSTERDAM;"Riouwstraat 1 H, 1094XB AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";29-12-17;Zelfstandig;688,05;688,05;;;;;;;;;;;Huurder
ZKN-2017-003526;Geldersestraat;118;;;3011MP;ROTTERDAM;"Geldersestraat 118, 3011MP ROTTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken deels verholpen of niet verholpen";"De wederpartij wordt in het gelijk gesteld";01-12-17;Zelfstandig;556,65;;;;;;;;;;556,65;;Verhuurder
ZKN-2017-003524;"3e Barendrechtseweg";454;;"KM 2";2992SN;BARENDRECHT;"3e Barendrechtseweg 454 KM 2, 2992SN BARENDRECHT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";21-12-17;Onzelfstandig;235,28;94,11;;;;;;;;;;;Huurder
ZKN-2017-003511;Minrebroederstraat;15;;B;3512GS;UTRECHT;"Minrebroederstraat 15 B, 3512GS UTRECHT";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";19-12-17;Zelfstandig;;;;;1.440,00;0;;;;;;;Huurder
ZKN-2017-003508;Zuiderplein;33;;"C 8";8911AN;LEEUWARDEN;"Zuiderplein 33 C 8, 8911AN LEEUWARDEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";13-12-17;Zelfstandig;574,61;419,39;;;;;;;;;;;Huurder
ZKN-2017-003501;"Van Ostadestraat";415;;;1074VZ;AMSTERDAM;"Van Ostadestraat 415, 1074VZ AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-12-17;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2017-003497;"President Kennedylaan";197;;;6883AG;"VELP GLD";"President Kennedylaan 197, 6883AG VELP GLD";;"257 BW - huurverlaging in verband met gebreken";"Niet ontvankelijk";"De wederpartij wordt in het gelijk gesteld";28-12-17;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2017-003494;Gerdesiaweg;15;;;3061EL;ROTTERDAM;"Gerdesiaweg 15, 3061EL ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-12-17;Zelfstandig;625,94;625,94;;;;;;;;;;;Huurder
ZKN-2017-003491;Valkenboskade;469;;;2563JC;'S-GRAVENHAGE;"Valkenboskade 469, 2563JC 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-12-17;Zelfstandig;541,75;;;;;;;;;;216,7;;Huurder
ZKN-2017-003488;Leyweg;464;;;2545EH;'S-GRAVENHAGE;"Leyweg 464, 2545EH 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";06-12-17;Zelfstandig;487,11;;;;;;;;;;97,42;;Huurder
ZKN-2017-003481;Wingerdstraat;79;;;1783HK;"DEN HELDER";"Wingerdstraat 79, 1783HK DEN HELDER";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";29-12-17;Zelfstandig;675;202,5;;;;;;;;;202,5;;Huurder
ZKN-2017-003479;Kronenburgersingel;231;;"KM 4";6511AR;NIJMEGEN;"Kronenburgersingel 231 KM 4, 6511AR NIJMEGEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-12-17;Onzelfstandig;391;;;;;;;;;;156,4;;Huurder
ZKN-2017-003478;"Pahud de Mortangesdreef";186;;"KM RTS";3562AE;UTRECHT;"Pahud de Mortangesdreef 186 KM RTS, 3562AE UTRECHT";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";19-12-17;Onzelfstandig;;;;;1.239,14;502,03;;;;;;;Huurder
ZKN-2017-003476;"Pahud de Mortangesdreef";186;;"KM RTS";3562AE;UTRECHT;"Pahud de Mortangesdreef 186 KM RTS, 3562AE UTRECHT";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";19-12-17;Onzelfstandig;;;;;1.510,06;539,32;;;;;;;Huurder
ZKN-2017-003474;"Pahud de Mortangesdreef";186;;"KM RTS";3562AE;UTRECHT;"Pahud de Mortangesdreef 186 KM RTS, 3562AE UTRECHT";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";19-12-17;Onzelfstandig;;;;;1.250,00;548,98;;;;;;;Huurder
ZKN-2017-003463;Korhaanstraat;69;;B;3083XJ;ROTTERDAM;"Korhaanstraat 69 B, 3083XJ ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";20-12-17;Zelfstandig;316,86;;;;;;;;;;126,74;;Huurder
ZKN-2017-003461;Tjonger;34;;;7333HB;APELDOORN;"Tjonger 34, 7333HB APELDOORN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";29-12-17;Zelfstandig;633,69;633,69;;;;;;;;;;;Huurder
ZKN-2017-003447;Avegaarstraat;10;;"KM ET 2";1825LB;ALKMAAR;"Avegaarstraat 10 KM ET 2, 1825LB ALKMAAR";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";29-12-17;Onzelfstandig;522;265,97;;;;;;;;;212,78;;Huurder
ZKN-2017-003442;Mauritshof;64;;;3481VL;HARMELEN;"Mauritshof 64, 3481VL HARMELEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";18-12-17;Zelfstandig;343,7;343,7;;;;;;;;;;;Huurder
ZKN-2017-003440;Feithlaan;9;;H;4707JL;ROOSENDAAL;"Feithlaan 9 H, 4707JL ROOSENDAAL";;"4.3 UHW - melding herstel van gebreken";"Gebreken deels verholpen of niet verholpen";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";29-12-17;Zelfstandig;269,02;672,55;;;;;;;;;;;Verhuurder
ZKN-2017-003427;"Zesde Reit";24;;;5233HT;'S-HERTOGENBOSCH;"Zesde Reit 24, 5233HT 'S-HERTOGENBOSCH";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-12-17;Zelfstandig;507;507;;;;;;;;;;;Huurder
ZKN-2017-003425;"Lange Wal";56;;"KM D ET 2 AZ";6826NE;ARNHEM;"Lange Wal 56 KM D ET 2 AZ, 6826NE ARNHEM";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";20-12-17;Onzelfstandig;;;;;1.200,00;797,5;;;;;;;Huurder
ZKN-2017-003414;Kievitstraat;15;;;5667PN;GELDROP;"Kievitstraat 15, 5667PN GELDROP";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-12-17;Zelfstandig;586;;;;;;;;;;351,6;;Huurder
ZKN-2017-003409;"J.J. Cremerplein";29;;2;1054TH;AMSTERDAM;"J.J. Cremerplein 29 2, 1054TH AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";04-12-17;Zelfstandig;130,22;130,22;;;;;;;;;;;Huurder
ZKN-2017-003403;Adelaarsweg;115;;HS;1022CA;AMSTERDAM;"Adelaarsweg 115 HS, 1022CA AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";11-12-17;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2017-003394;Sluiseiland;57;;;1975AC;IJMUIDEN;"Sluiseiland 57, 1975AC IJMUIDEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-12-17;Zelfstandig;567,17;567,17;;;;;;;;;;;Huurder
ZKN-2017-003393;"Burghardt van den Berghstraat";62;;"KM 2";6512DP;NIJMEGEN;"Burghardt van den Berghstraat 62 KM 2, 6512DP NIJMEGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";20-12-17;Onzelfstandig;;;;;1.440,00;716,36;;;;;;;Huurder
ZKN-2017-003392;"Burghardt van den Berghstraat";62;;"KM 2";6512DP;NIJMEGEN;"Burghardt van den Berghstraat 62 KM 2, 6512DP NIJMEGEN";;"260 BW - afrekening van de servicekosten";"Servicekosten lager dan afrekening";"De verzoeker wordt in het gelijk gesteld";20-12-17;Onzelfstandig;;;;;1.213,93;716,36;;;;;;;Huurder
ZKN-2017-003385;Marnixstraat;321;;3;1016TB;AMSTERDAM;"Marnixstraat 321 3, 1016TB AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";19-12-17;Zelfstandig;178,98;178,98;;;;;;;;;;;Huurder
ZKN-2017-003370;Weipad;3;;;3075HS;ROTTERDAM;"Weipad 3, 3075HS ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-12-17;Zelfstandig;668,77;;;;;;;;;;267,51;;Huurder
ZKN-2017-003368;Padangstraat;24;;;2022RR;HAARLEM;"Padangstraat 24, 2022RR HAARLEM";;"4.3 UHW - melding herstel van gebreken";"Gebreken deels verholpen of niet verholpen";"De wederpartij wordt in het gelijk gesteld";28-12-17;Zelfstandig;122,12;122,12;;;;;;;;;;;Verhuurder
ZKN-2017-003363;Bospolderplein;26;;B;3025EN;ROTTERDAM;"Bospolderplein 26 B, 3025EN ROTTERDAM";;"4.3 UHW - melding herstel van gebreken";"Gebreken geheel verholpen";"De verzoeker wordt in het gelijk gesteld";20-12-17;Zelfstandig;238,77;484,3;;;;;;;;;;;Verhuurder
ZKN-2017-003360;Wapenstraat;47;C;1;3074ZR;ROTTERDAM;"Wapenstraat 47 C 1, 3074ZR ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";12-12-17;Zelfstandig;486,02;;;;;;;;;;291,61;;Huurder
ZKN-2017-003357;Godetiaweg;147;;;2555RT;'S-GRAVENHAGE;"Godetiaweg 147, 2555RT 'S-GRAVENHAGE";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De wederpartij wordt in het gelijk gesteld";01-12-17;Zelfstandig;728,32;728,32;;;;;;;;;;;Huurder
ZKN-2017-003350;"Johannes Camphuijsstraat";124;;I;2593CT;'S-GRAVENHAGE;"Johannes Camphuijsstraat 124 I, 2593CT 'S-GRAVENHAGE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";12-12-17;Zelfstandig;363,51;;;;;;;;;;290,81;;Huurder
ZKN-2017-003345;Westerdok;542;;;1013BH;AMSTERDAM;"Westerdok 542, 1013BH AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";27-12-17;Zelfstandig;733,13;;;;;;;;;;293,25;;Huurder
ZKN-2017-003340;Vurehout;163;;;1507EC;ZAANDAM;"Vurehout 163, 1507EC ZAANDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-12-17;Zelfstandig;693,3;415,98;;;;;;;;;415,98;;Huurder
ZKN-2017-003337;"Van der Schellingstraat";25;;B;3033VL;ROTTERDAM;"Van der Schellingstraat 25 B, 3033VL ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-12-17;Zelfstandig;430,1;;;;;;;;;;129,03;;Huurder
ZKN-2017-003334;Valeriusstraat;9;;;7132AV;LICHTENVOORDE;"Valeriusstraat 9, 7132AV LICHTENVOORDE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";28-12-17;Zelfstandig;781;781;;;;;;;;;;;Huurder
ZKN-2017-003331;Dortsmondstraat;12;;;3073PV;ROTTERDAM;"Dortsmondstraat 12, 3073PV ROTTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";01-12-17;Zelfstandig;387,75;;;;;;;;;;155,1;;Huurder
ZKN-2017-003330;Beeldsnijderstraat;281;;;8043CS;ZWOLLE;"Beeldsnijderstraat 281, 8043CS ZWOLLE";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-12-17;Zelfstandig;756,37;756,37;;;;;;;;;;;Huurder
ZKN-2017-003329;"Robert Scottstraat";11;;3;1056AW;AMSTERDAM;"Robert Scottstraat 11 3, 1056AW AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";11-12-17;Zelfstandig;511,9;511,9;;;;;;;;;;;Huurder
ZKN-2017-003322;"St. Annastraat";257;;"KM 1";6525GR;NIJMEGEN;"St. Annastraat 257 KM 1, 6525GR NIJMEGEN";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";22-12-17;Onzelfstandig;290;;;;;;;;;;174;;Huurder
ZKN-2017-003318;"Eerste Jacob van Campenstraat";18;;"1 VR";1072BE;AMSTERDAM;"Eerste Jacob van Campenstraat 18 1 VR, 1072BE AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";27-12-17;Zelfstandig;371,94;371,94;;;;;;;;;;;Huurder
ZKN-2017-003314;Chestertonlaan;178;;;1102ZC;"AMSTERDAM ZUIDOOST";"Chestertonlaan 178, 1102ZC AMSTERDAM ZUIDOOST";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";04-12-17;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2017-003311;Laurentiusstraat;5;B;7;4851EL;ULVENHOUT;"Laurentiusstraat 5 B 7, 4851EL ULVENHOUT";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";22-12-17;Zelfstandig;686;;;;;;;;;;480,2;;Huurder
ZKN-2017-003310;Oostmoor;26;;;2151VB;NIEUW-VENNEP;"Oostmoor 26, 2151VB NIEUW-VENNEP";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";27-12-17;Zelfstandig;717,3;717,3;;;;;;;;;;;Huurder
ZKN-2017-003309;Bergschot;222;;;4817PD;BREDA;"Bergschot 222, 4817PD BREDA";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";22-12-17;Zelfstandig;;;;;;;;;;;;;Huurder
ZKN-2017-003308;"Ir Kalffstraat";269;;;5617BM;EINDHOVEN;"Ir Kalffstraat 269, 5617BM EINDHOVEN";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";01-12-17;Zelfstandig;692,93;692,93;;;;;;;;;;;Huurder
ZKN-2017-003307;Markt;2;;G;6701CZ;WAGENINGEN;"Markt 2 G, 6701CZ WAGENINGEN";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";11-12-17;Zelfstandig;795;537,04;;;;;;;;;107,41;;Huurder
ZKN-2017-003298;Meerssenerweg;216;;"KM AT 1 ET";6222AL;MAASTRICHT;"Meerssenerweg 216 KM AT 1 ET, 6222AL MAASTRICHT";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";19-12-17;Onzelfstandig;382,02;;;;;;;;;;114,61;;Huurder
ZKN-2017-003295;Bilderdijkkade;664;;;1053VW;AMSTERDAM;"Bilderdijkkade 664, 1053VW AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";12-12-17;Zelfstandig;588,08;352,85;;;;;;;;;352,85;;Huurder
ZKN-2017-003291;"Van Spilbergenstraat";114;;HS;1057RM;AMSTERDAM;"Van Spilbergenstraat 114 HS, 1057RM AMSTERDAM";;"257 BW - huurverlaging in verband met gebreken";"Geen ernstige gebreken";"De wederpartij wordt in het gelijk gesteld";15-12-17;Zelfstandig;380,14;380,14;;;;;;;;;;;Huurder
ZKN-2017-003290;Zuiderplein;33;;"D 3";8911AN;LEEUWARDEN;"Zuiderplein 33 D 3, 8911AN LEEUWARDEN";;"254 BW - voorstel huurprijsverlaging";"De huurprijs is niet redelijk";"De verzoeker en de wederpartij worden beide in het gelijk/ongelijk gesteld";15-12-17;Zelfstandig;513,79;388,27;;;;;;;;;;;Huurder
ZKN-2017-003287;"Nieuwezijds Voorburgwal";18;A;;1012RZ;AMSTERDAM;"Nieuwezijds Voorburgwal 18 A, 1012RZ AMSTERDAM";;"260 BW - afrekening van de servicekosten";"De afrekening van verhuurder ontbreekt";"De verzoeker wordt in het gelijk gesteld";20-12-17;Zelfstandig;;;;;;713,23;;;;;;;Huurder
ZKN-2017-003283;"Graan voor Visch";13854;;;2132VR;HOOFDDORP;"Graan voor Visch 13854, 2132VR HOOFDDORP";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";12-12-17;Zelfstandig;;;;;2.499,66;2.499,66;;;;;;;Huurder
ZKN-2017-003282;"Graan voor Visch";13863;;;2132VR;HOOFDDORP;"Graan voor Visch 13863, 2132VR HOOFDDORP";;"260 BW - afrekening van de servicekosten";"Servicekosten conform afrekening";"De wederpartij wordt in het gelijk gesteld";12-12-17;Zelfstandig;;;;;4.307,94;4.293,66;;;;;;;Huurder
ZKN-2017-003279;"van Heutszlaan";16;;1;6711KN;EDE;"van Heutszlaan 16 1, 6711KN EDE";;"257 BW - huurverlaging in verband met gebreken";"Wel ernstige gebreken";"De verzoeker wordt in het gelijk gesteld";08-12-17;Zelfstandig;637,93;;;;;;;;;;382,76;;Huurder
ZKN-2017-003278;Valkenboslaan;15;;"1 ET";2563CD;'S-GRAVENHAGE;"Valkenboslaan 15 1 ET, 2563CD 'S-GRAVENHAGE";;"249 BW - toetsing aanvangshuurprijs";"De huurprijs is niet redelijk";"De verzoeker wordt in het gelijk gesteld";07-12-17;Zelfstandig;585;433,64;;;;;;;;;173,46;;Huurder
